Date,ppt,tmean,tmax,tmin,J,PET,RA,q_cfs,q_m3day,q_m,q_mm
1989-05-01,11.30119152,10.07998458,15.41001605,4.750422309,121,0.7902670864,37.74706618,10,24468.98895,0.001459505194,1.459505194
1989-05-02,0,12.37030711,19.11732272,5.624760972,122,0.9662830474,37.90963353,9.5,23245.53951,0.001386529934,1.386529934
1989-05-03,0,13.21410801,18.50383663,7.925514005,123,0.8832186596,38.06910796,9,22022.09006,0.001313554674,1.313554674
1989-05-04,0,16.31274174,22.02805948,10.59901187,124,1.013916735,38.22546773,8.8,21532.71028,0.00128436457,1.28436457
1989-05-05,0,18.67985782,24.72887255,12.63123496,125,1.120008791,38.37869236,8.7,21288.02039,0.001269769518,1.269769518
1989-05-06,0,19.11346287,25.2539809,12.97386838,126,1.146301494,38.52876258,8.4,20553.95072,0.001225984363,1.225984363
1989-05-07,0,19.45696088,25.1605386,13.75391249,127,1.11931314,38.6756603,8.1,19819.88105,0.001182199207,1.182199207
1989-05-08,0,19.09186524,24.86702403,13.31770511,128,1.119399487,38.81936858,7.8,19085.81138,0.001138414051,1.138414051
1989-05-09,0,17.94201231,24.51811987,11.36688848,129,1.161468837,38.95987155,7.6,18596.43161,0.001109223947,1.109223947
1989-05-10,0,9.158613908,14.38629112,3.93187645,130,0.7838273359,39.0971544,7.3,17862.36194,0.001065438791,1.065438791
1989-05-11,0.124521912,6.83362196,11.32640271,2.341884414,131,0.6662468005,39.23120333,7.1,17372.98216,0.001036248687,1.036248687
1989-05-12,0,9.364064034,16.37448977,2.355107623,132,0.9207977223,39.3620055,6.8,16638.91249,0.0009924635316,0.9924635316
1989-05-13,0,10.94003256,17.66311145,4.217936289,133,0.9571510895,39.48954901,6.6,16149.53271,0.0009632734278,0.9632734278
1989-05-14,0,10.96935518,17.35711913,4.583529826,134,0.93683087,39.61382281,6.6,16149.53271,0.0009632734278,0.9632734278
1989-05-15,0,13.11043482,18.74862163,7.473398273,135,0.9485642252,39.73481672,6.3,15415.46304,0.0009194882719,0.9194882719
1989-05-16,0,15.19347122,22.44251384,7.945426455,136,1.151468409,39.85252137,6.1,14926.08326,0.0008902981681,0.8902981681
1989-05-17,0,17.15187659,22.67761788,11.62658962,137,1.0680718,39.96692812,5.9,14436.70348,0.0008611080642,0.8611080642
1989-05-18,0,12.13433929,20.52625089,3.743940281,138,1.130393747,40.07802908,5.7,13947.3237,0.0008319179603,0.8319179603
1989-05-19,0,8.927725488,15.00511966,2.851270885,139,0.8612308041,40.18581705,5.5,13457.94393,0.0008027278565,0.8027278565
1989-05-20,0,14.11547073,21.99579336,6.235828605,140,1.17410532,40.29028547,5.3,12968.56415,0.0007735377526,0.7735377526
1989-05-21,0,11.22532304,20.14885232,2.303382462,141,1.139090168,40.3914284,5.3,12968.56415,0.0007735377526,0.7735377526
1989-05-22,0,9.094151888,16.69101239,1.497717145,142,0.9762281088,40.48924049,5.5,13457.94393,0.0008027278565,0.8027278565
1989-05-23,25.49831814,7.65445858,13.79074907,1.518956119,143,0.8323337972,40.58371692,6.7,16394.2226,0.0009778684797,0.9778684797
1989-05-24,18.61953405,6.218004268,10.4046056,2.032023936,144,0.6501602986,40.67485342,5.6,13702.63381,0.0008173229084,0.8173229084
1989-05-25,2.392302832,7.408346951,12.24902767,2.569665354,145,0.735288792,40.76264617,5.3,12968.56415,0.0007735377526,0.7735377526
1989-05-26,0,9.840211815,16.0944141,3.587203233,146,0.9183549697,40.84709183,5.1,12479.18437,0.0007443476487,0.7443476487
1989-05-27,0,12.84141894,18.36868557,7.31515137,147,0.9589805535,40.92818749,4.9,11989.80459,0.0007151575448,0.7151575448
1989-05-28,0.2026095677,10.18060189,17.70107146,2.661601596,148,1.023405685,41.00593064,4.8,11745.1147,0.0007005624929,0.7005624929
1989-05-29,2.942836618,8.445609984,14.51000792,2.382211106,149,0.8635933151,41.08031915,4.8,11745.1147,0.0007005624929,0.7005624929
1989-05-30,0,10.16198838,16.01533462,4.309581697,150,0.905481671,41.15135125,4.8,11745.1147,0.0007005624929,0.7005624929
1989-05-31,0,13.55764181,19.59274849,7.523928335,151,1.032764637,41.21902549,4.7,11500.42481,0.000685967441,0.685967441
1989-06-01,0,18.23799319,26.64104401,9.835956213,152,1.402760932,41.28334075,4.4,10766.35514,0.0006421822852,0.6421822852
1989-06-02,0,21.05155145,29.90467375,12.19888023,153,1.554567209,41.34429617,4.4,10766.35514,0.0006421822852,0.6421822852
1989-06-03,0,20.4967019,30.35468521,10.63985276,154,1.619220283,41.4018912,4.3,10521.66525,0.0006275872332,0.6275872332
1989-06-04,0.565896394,16.97332413,24.45632653,9.491334835,155,1.282628824,41.45612553,4.3,10521.66525,0.0006275872332,0.6275872332
1989-06-05,1.622557751,13.60947093,19.55375652,7.666653261,156,1.033826857,41.50699908,4.3,10521.66525,0.0006275872332,0.6275872332
1989-06-06,0,15.72952661,22.63976058,8.820291037,157,1.191294484,41.554512,4.2,10276.97536,0.0006129921813,0.6129921813
1989-06-07,0,16.9807652,24.48821461,9.474724876,158,1.289398569,41.59866466,4.1,10032.28547,0.0005983971294,0.5983971294
1989-06-08,0,16.18103278,22.15482507,10.20823943,159,1.124841613,41.63945762,3.9,9542.905692,0.0005692070255,0.5692070255
1989-06-09,0,15.92272576,21.97972162,9.865789007,160,1.125092952,41.67689161,3.8,9298.215803,0.0005546119736,0.5546119736
1989-06-10,0,17.46783794,25.15394023,9.782852367,161,1.326506063,41.71096757,3.7,9053.525913,0.0005400169216,0.5400169216
1989-06-11,0,15.39564989,21.31245831,9.479976396,162,1.096268484,41.74168657,3.6,8808.836024,0.0005254218697,0.5254218697
1989-06-12,0,15.74086521,22.09996464,9.382295118,163,1.149106976,41.76904986,3.6,8808.836024,0.0005254218697,0.5254218697
1989-06-13,0,17.69889662,25.7336737,9.664195186,164,1.367879183,41.79305881,3.5,8564.146134,0.0005108268177,0.5108268177
1989-06-14,0,17.76396132,25.64423584,9.884231351,165,1.357797135,41.81371495,3.5,8564.146134,0.0005108268177,0.5108268177
1989-06-15,0,18.89636335,25.5489288,12.24381296,166,1.287830325,41.83101995,3.3,8074.766355,0.0004816367139,0.4816367139
1989-06-16,0,14.09869399,20.41848241,7.779569873,167,1.091437601,41.84497558,3.1,7585.386576,0.00045244661,0.45244661
1989-06-17,0,15.84535593,23.55192853,8.139191563,168,1.271587499,41.85558375,3.1,7585.386576,0.00045244661,0.45244661
1989-06-18,0,17.6015629,25.90453421,9.299924089,169,1.388971607,41.86284648,2.9,7096.006797,0.0004232565061,0.4232565061
1989-06-19,0,17.92265381,25.50550611,10.34025497,170,1.339571096,41.8667659,2.9,7096.006797,0.0004232565061,0.4232565061
1989-06-20,0,15.16024371,21.56646206,8.755358289,171,1.136022514,41.86734425,2.9,7096.006797,0.0004232565061,0.4232565061
1989-06-21,0,16.86858262,22.98382524,10.75341459,172,1.167430998,41.86458388,2.9,7096.006797,0.0004232565061,0.4232565061
1989-06-22,0,21.92009197,29.82653724,14.01462968,173,1.52059565,41.85848724,2.9,7096.006797,0.0004232565061,0.4232565061
1989-06-23,0,21.35703311,28.73511526,13.97996442,174,1.447755142,41.84905687,2.6,6361.937128,0.0003794713503,0.3794713503
1989-06-24,0,17.96878962,26.43834594,9.50123095,175,1.416462298,41.83629542,2.6,6361.937128,0.0003794713503,0.3794713503
1989-06-25,0,14.32302447,19.54471337,9.102139796,176,0.9984681141,41.82020564,2.6,6361.937128,0.0003794713503,0.3794713503
1989-06-26,0,16.50028394,23.63253815,9.369421925,177,1.245424071,41.80079036,2.7,6606.627018,0.0003940664023,0.3940664023
1989-06-27,0,16.2959129,23.65469669,8.938537636,178,1.256827247,41.77805253,2.7,6606.627018,0.0003940664023,0.3940664023
1989-06-28,0,14.21457415,20.67059004,7.759222832,179,1.104686167,41.75199519,2.7,6606.627018,0.0003940664023,0.3940664023
1989-06-29,2.862246935,10.31540254,14.03483267,6.596880406,180,0.735818026,41.72262147,3.1,7585.386576,0.00045244661,0.45244661
1989-06-30,9.573087928,12.57564225,17.66500755,7.487745131,181,0.9291803259,41.68993461,4,9787.595582,0.0005838020774,0.5838020774
1989-07-01,1.067270917,13.83371381,20.85970109,6.809119356,182,1.136007597,41.65393795,3.7,9053.525913,0.0005400169216,0.5400169216
1989-07-02,0,14.95128779,22.34953745,7.554111583,183,1.205774352,41.61463495,3.3,8074.766355,0.0004816367139,0.4816367139
1989-07-03,0,17.20819276,24.06174062,10.35596012,184,1.239226344,41.57202916,3.1,7585.386576,0.00045244661,0.45244661
1989-07-04,0,18.81363786,25.40799229,12.22013151,185,1.26992857,41.52612425,3.1,7585.386576,0.00045244661,0.45244661
1989-07-05,0.006693227298,19.05094462,25.35960953,12.74367318,186,1.248655823,41.47692404,2.9,7096.006797,0.0004232565061,0.4232565061
1989-07-06,0,19.72727525,25.93781314,13.51735847,187,1.260085989,41.42443244,2.7,6606.627018,0.0003940664023,0.3940664023
1989-07-07,0,21.58398097,29.08145029,14.08737479,188,1.45103765,41.36865353,2.6,6361.937128,0.0003794713503,0.3794713503
1989-07-08,0,23.35272161,31.88026656,14.82623466,189,1.614696241,41.3095915,2.6,6361.937128,0.0003794713503,0.3794713503
1989-07-09,0,20.91192083,27.24632295,14.57851772,190,1.307128404,41.24725072,2.6,6361.937128,0.0003794713503,0.3794713503
1989-07-10,0,17.54315197,24.30090028,10.78732654,191,1.230613896,41.18163572,2.7,6606.627018,0.0003940664023,0.3940664023
1989-07-11,0,18.0198133,23.69142174,12.34924718,192,1.140711599,41.11275119,2.7,6606.627018,0.0003940664023,0.3940664023
1989-07-12,0,17.31764609,23.14562079,11.49104808,193,1.131657835,41.04060204,2.8,6851.316907,0.0004086614542,0.4086614542
1989-07-13,0,17.48850717,24.44903986,10.52891222,194,1.240502776,40.96519337,2.6,6361.937128,0.0003794713503,0.3794713503
1989-07-14,0,20.19178189,27.26415919,13.12022309,195,1.343639928,40.88653048,2.5,6117.247239,0.0003648762984,0.3648762984
1989-07-15,0,18.83612471,25.3007249,12.37212757,196,1.236295805,40.80461892,2.5,6117.247239,0.0003648762984,0.3648762984
1989-07-16,0,16.64308432,21.81600737,11.47127926,197,1.037508036,40.71946452,2.5,6117.247239,0.0003648762984,0.3648762984
1989-07-17,0,17.97795698,22.99652562,12.96087247,198,1.059191508,40.63107334,2.6,6361.937128,0.0003794713503,0.3794713503
1989-07-18,0,21.48371052,27.37893585,15.58942266,199,1.25766839,40.53945176,2.6,6361.937128,0.0003794713503,0.3794713503
1989-07-19,0,23.01368635,28.57708298,17.4512866,200,1.266367705,40.44460647,2.6,6361.937128,0.0003794713503,0.3794713503
1989-07-20,0,22.88793358,28.95928364,16.81773245,201,1.315639496,40.3465445,2.4,5872.557349,0.0003502812465,0.3502812465
1989-07-21,0,21.75859863,28.63318332,14.88508762,202,1.357703345,40.24527325,2.5,6117.247239,0.0003648762984,0.3648762984
1989-07-22,0,20.87555885,27.56859348,14.18391665,203,1.306334534,40.14080051,2.5,6117.247239,0.0003648762984,0.3648762984
1989-07-23,0,20.41716381,29.0431995,11.79212757,204,1.461550845,40.03313448,2.4,5872.557349,0.0003502812465,0.3502812465
1989-07-24,0,19.40060228,27.75347451,11.04872919,205,1.39608903,39.92228382,2.3,5627.86746,0.0003356861945,0.3356861945
1989-07-25,0,20.43742311,28.05234666,12.82355771,206,1.366225246,39.80825765,2.2,5383.17757,0.0003210911426,0.3210911426
1989-07-26,0,21.60178212,27.7868407,15.41764552,207,1.265048516,39.69106563,2.2,5383.17757,0.0003210911426,0.3210911426
1989-07-27,0,17.81102864,23.461008,12.16197205,208,1.089449188,39.57071793,2.2,5383.17757,0.0003210911426,0.3210911426
1989-07-28,0,19.15440695,26.1452671,12.16399983,209,1.253671643,39.44722531,2.2,5383.17757,0.0003210911426,0.3210911426
1989-07-29,0,20.51015657,27.29147813,13.72963756,210,1.275913425,39.32059914,2.3,5627.86746,0.0003356861945,0.3356861945
1989-07-30,0,17.99904496,24.05367003,11.94488807,211,1.12288222,39.19085145,2.4,5872.557349,0.0003502812465,0.3502812465
1989-07-31,0,17.11530809,24.29922727,9.931856465,212,1.188891739,39.05799492,2.4,5872.557349,0.0003502812465,0.3502812465
1989-08-01,0,13.10965796,19.89377657,6.326673287,213,1.019204257,38.92204299,2.4,5872.557349,0.0003502812465,0.3502812465
1989-08-02,0,16.52706022,24.87917458,8.175944243,214,1.251428938,38.78300984,2.4,5872.557349,0.0003502812465,0.3502812465
1989-08-03,0,18.4138372,26.02218734,10.80597207,215,1.2554605,38.64091044,2.5,6117.247239,0.0003648762984,0.3648762984
1989-08-04,0,21.47299709,29.39938193,13.54860933,216,1.384394942,38.49576061,2.3,5627.86746,0.0003356861945,0.3356861945
1989-08-05,0,20.60456619,27.86233877,13.34745817,217,1.290492135,38.34757704,2.2,5383.17757,0.0003210911426,0.3210911426
1989-08-06,0,21.60450315,30.5052345,12.70476877,218,1.460533591,38.19637736,2.1,5138.487681,0.0003064960906,0.3064960906
1989-08-07,0,22.79919206,31.329549,14.27043868,219,1.467198295,38.04218013,2,4893.797791,0.0002919010387,0.2919010387
1989-08-08,0,23.85199296,30.16791627,17.53755371,220,1.289849024,37.88500493,1.9,4649.107901,0.0002773059868,0.2773059868
1989-08-09,0,20.95922003,26.98843378,14.93047455,221,1.167797523,37.72487238,1.9,4649.107901,0.0002773059868,0.2773059868
1989-08-10,0,20.67572582,28.19589647,13.15706803,222,1.289045074,37.56180415,1.9,4649.107901,0.0002773059868,0.2773059868
1989-08-11,0,20.2221398,27.59244638,12.85249813,223,1.255554203,37.39582308,1.9,4649.107901,0.0002773059868,0.2773059868
1989-08-12,0,18.57544746,25.58796033,11.56431084,224,1.166337387,37.22695313,1.8,4404.418012,0.0002627109348,0.2627109348
1989-08-13,0,17.96396899,25.3335854,10.59589608,225,1.170139484,37.05521948,1.8,4404.418012,0.0002627109348,0.2627109348
1989-08-14,0,21.85698531,28.94792481,14.7665894,226,1.266790058,36.88064854,1.8,4404.418012,0.0002627109348,0.2627109348
1989-08-15,0,22.42937142,29.21541031,15.64478495,227,1.251053115,36.70326801,1.8,4404.418012,0.0002627109348,0.2627109348
1989-08-16,0,22.82847871,29.79670958,15.86126256,228,1.274050267,36.52310687,1.8,4404.418012,0.0002627109348,0.2627109348
1989-08-17,0,19.67609255,26.72068111,12.63298832,229,1.175680552,36.34019549,1.7,4159.728122,0.0002481158829,0.2481158829
1989-08-18,0,19.19286204,27.12868899,11.25816756,230,1.225475165,36.15456559,1.7,4159.728122,0.0002481158829,0.2481158829
1989-08-19,0,19.76338395,27.20250615,12.32533454,231,1.198527199,35.96625032,1.7,4159.728122,0.0002481158829,0.2481158829
1989-08-20,0,20.35743101,27.60835841,13.107988,232,1.195582653,35.77528427,1.6,3915.038233,0.000233520831,0.233520831
1989-08-21,0,21.196359,28.2267568,14.16650612,233,1.196672096,35.5817035,1.6,3915.038233,0.000233520831,0.233520831
1989-08-22,0,18.7818142,26.03933055,11.52523489,234,1.134263514,35.3855456,1.5,3670.348343,0.000218925779,0.218925779
1989-08-23,6.92404388,15.81171793,22.46438999,9.160135524,235,0.9921885324,35.18684966,1.5,3670.348343,0.000218925779,0.218925779
1989-08-24,0,16.60739944,22.44705168,10.76919914,236,0.9461308525,34.98565635,1.5,3670.348343,0.000218925779,0.218925779
1989-08-25,0,18.28244787,24.77914315,11.7867329,237,1.040455095,34.7820079,1.5,3670.348343,0.000218925779,0.218925779
1989-08-26,0,19.47685004,26.85249791,12.10198811,238,1.138530465,34.57594814,1.5,3670.348343,0.000218925779,0.218925779
1989-08-27,0,20.16444765,27.53916781,12.78980092,239,1.152497089,34.36752252,1.4,3425.658454,0.0002043307271,0.2043307271
1989-08-28,0,21.3493352,28.16379291,14.53542245,240,1.135405755,34.15677811,1.3,3180.968564,0.0001897356752,0.1897356752
1989-08-29,0,21.68318046,29.76628316,13.60062169,241,1.239357786,33.94376363,1.3,3180.968564,0.0001897356752,0.1897356752
1989-08-30,0,12.89188493,18.90631885,6.878466196,242,0.8257391079,33.72852946,1.3,3180.968564,0.0001897356752,0.1897356752
1989-08-31,0,14.88847064,22.80966962,6.967725161,243,1.002803228,33.51112763,1.3,3180.968564,0.0001897356752,0.1897356752
1989-09-01,0,20.61434795,28.5066098,12.72249407,244,1.168600996,33.29161182,1.2,2936.278675,0.0001751406232,0.1751406232
1989-09-02,0,18.90115597,25.83923143,11.96401985,245,1.039829353,33.07003741,1.2,2936.278675,0.0001751406232,0.1751406232
1989-09-03,0,19.96625623,27.23935059,12.69409979,246,1.088130461,32.84646143,1.2,2936.278675,0.0001751406232,0.1751406232
1989-09-04,0,22.45890562,31.31769664,13.60150577,247,1.271368602,32.62094256,1.2,2936.278675,0.0001751406232,0.1751406232
1989-09-05,0,22.9867584,31.41917568,14.55535461,248,1.247910519,32.39354116,1.2,2936.278675,0.0001751406232,0.1751406232
1989-09-06,0,21.28525166,29.7861748,12.78479695,249,1.192222111,32.16431922,1.2,2936.278675,0.0001751406232,0.1751406232
1989-09-07,0,17.63376564,24.64753424,10.62001188,250,0.9747202289,31.93334037,1.2,2936.278675,0.0001751406232,0.1751406232
1989-09-08,0,19.48125954,27.71245807,11.25058977,251,1.102875307,31.70066986,1.2,2936.278675,0.0001751406232,0.1751406232
1989-09-09,0,19.92829615,27.66219455,12.19539432,252,1.073845927,31.46637455,1.2,2936.278675,0.0001751406232,0.1751406232
1989-09-10,0,19.09459034,25.39963311,12.79095631,253,0.9410323208,31.23052285,1.2,2936.278675,0.0001751406232,0.1751406232
1989-09-11,0,19.92334783,26.94123144,12.90605176,254,1.007426238,30.99318476,1.1,2691.588785,0.0001605455713,0.1605455713
1989-09-12,0,20.33899387,27.02489651,13.65408751,255,0.9864693993,30.75443178,1.1,2691.588785,0.0001605455713,0.1605455713
1989-09-13,0,20.92603349,28.08455365,13.76799614,256,1.028381111,30.51433692,1.1,2691.588785,0.0001605455713,0.1605455713
1989-09-14,0,22.74530447,31.51751349,13.97424302,257,1.182439091,30.27297465,1,2446.898895,0.0001459505194,0.1459505194
1989-09-15,0,22.63784168,31.82206763,13.45452172,258,1.197023811,30.03042088,1,2446.898895,0.0001459505194,0.1459505194
1989-09-16,1.190031879,22.08533138,31.45249847,12.71858959,259,1.182710371,29.7867529,1.5,3670.348343,0.000218925779,0.218925779
1989-09-17,24.23805978,12.74050682,18.47263016,7.008928181,260,0.7025983707,29.54204933,1.6,3915.038233,0.000233520831,0.233520831
1989-09-18,2.646294888,10.37145495,15.2145815,5.529342813,261,0.5907536144,29.29639012,1.5,3670.348343,0.000218925779,0.218925779
1989-09-19,0.3274183233,9.262406478,13.78460569,4.740753065,262,0.5437696674,29.04985647,1.4,3425.658454,0.0002043307271,0.2043307271
1989-09-20,0,15.62796853,22.65818667,8.599219214,263,0.8303193954,28.80253078,1.4,3425.658454,0.0002043307271,0.2043307271
1989-09-21,0,17.52391727,25.30389247,9.745394553,264,0.9150715143,28.5544966,1.4,3425.658454,0.0002043307271,0.2043307271
1989-09-22,0,19.96452303,27.22235433,12.70827899,265,0.9366612469,28.3058386,1.3,3180.968564,0.0001897356752,0.1897356752
1989-09-23,0,21.25039595,28.57622302,13.92562507,266,0.9645320225,28.05664247,1.3,3180.968564,0.0001897356752,0.1897356752
1989-09-24,0,19.010376,28.08574933,9.936394084,267,1.002958002,27.8069949,1.2,2936.278675,0.0001751406232,0.1751406232
1989-09-25,0,15.10542692,21.74031464,8.471008179,268,0.7597157924,27.5569835,1.2,2936.278675,0.0001751406232,0.1751406232
1989-09-26,1.574808741,14.1071956,21.65957794,6.555478149,269,0.7788127649,27.30669674,1.2,2936.278675,0.0001751406232,0.1751406232
1989-09-27,3.198506043,13.25658653,19.32725934,7.186776874,270,0.6733900782,27.05622389,1.2,2936.278675,0.0001751406232,0.1751406232
1989-09-28,0,14.72348262,22.28398835,7.163035767,271,0.7797239575,26.80565494,1.2,2936.278675,0.0001751406232,0.1751406232
